priority_class;queue_time
3;0.00047898292541503906
1;0.06585383415222168
2;0.2072758674621582
3;0.1352839469909668
2;0.012093067169189453
3;0.1513218879699707
3;0.05853271484375
2;0.05463290214538574
3;0.18605279922485352
1;0.012455940246582031
3;0.01203608512878418
2;0.10310006141662598
3;0.030411958694458008
3;0.5724818706512451
2;0.018508195877075195
3;0.15341997146606445
3;0.06665802001953125
2;0.036348819732666016
1;0.09104180335998535
3;0.07878613471984863
3;0.4025909900665283
2;0.08026409149169922
3;0.0006508827209472656
3;0.3262958526611328
3;0.018023967742919922
2;0.11097884178161621
3;0.04412698745727539
1;0.04329681396484375
2;0.05460405349731445
3;0.1883399486541748
3;0.10277700424194336
3;0.005856037139892578
2;0.0953221321105957
3;0.017759084701538086
2;0.03447389602661133
3;0.12539386749267578
1;0.10186600685119629
3;0.13190603256225586
2;0.05800199508666992
3;0.14158415794372559
3;0.0710761547088623
2;0.06604695320129395
3;0.2109849452972412
3;0.11040282249450684
1;0.05483198165893555
2;0.09725809097290039
3;0.24483132362365723
3;0.14017915725708008
2;0.028290748596191406
3;0.16433405876159668
3;0.0750279426574707
2;0.0748591423034668
3;0.21078228950500488
1;0.08092904090881348
2;0.009788751602172852
3;0.15878891944885254
3;0.061788082122802734
3;0.5829932689666748
2;0.0671238899230957
3;0.20345091819763184
3;0.10853290557861328
2;0.018322229385375977
1;0.05725407600402832
3;0.25661587715148926
3;0.18019795417785645
2;0.05324292182922363
3;0.21105122566223145
3;0.1009368896484375
3;0.018642902374267578
2;0.10293102264404297
3;0.04287314414978027
1;0.009678840637207031
2;0.0633080005645752
3;0.19933414459228516
3;0.10352516174316406
2;0.01276397705078125
3;0.14812898635864258
3;0.06862807273864746
2;0.08413505554199219
3;0.01850605010986328
1;0.09202909469604492
2;0.027425050735473633
3;0.15438103675842285
3;0.06595778465270996
3;0.7782490253448486
2;0.07655501365661621
3;0.20618486404418945
3;0.1218729019165039
2;0.039639949798583984
1;0.041346073150634766
3;0.26798272132873535
3;0.18759703636169434
2;0.09058213233947754
3;0.012281656265258789
3;0.3275718688964844
2;0.024026155471801758
3;0.14202213287353516
3;0.06276106834411621
1;0.024573087692260742
2;0.0588228702545166
3;0.013194084167480469
3;0.33500075340270996
3;0.03882789611816406
2;0.09528708457946777
3;0.05993795394897461
2;0.031187057495117188
3;0.00045299530029296875
1;0.09400677680969238
3;0.019338130950927734
2;0.0991671085357666
3;0.0506899356842041
3;0.7580878734588623
2;0.02336597442626953
3;0.17962908744812012
3;0.0763850212097168
1;0.0361480712890625
2;0.15053987503051758
3;0.3118879795074463
3;0.0004258155822753906
2;0.09768486022949219
3;0.03026294708251953
3;0.5549681186676025
2;0.04003787040710449
3;0.16055893898010254
1;0.00778508186340332
3;0.18010687828063965
2;0.1019740104675293
3;0.2243659496307373
3;0.15240812301635742
2;0.04846596717834473
3;0.1837601661682129
3;0.0976109504699707
3;0.012069225311279297
