priority_class;queue_time
1;0.0003781318664550781
2;0.008376836776733398
3;0.006699800491333008
3;0.00036787986755371094
3;0.00034999847412109375
2;0.0004649162292480469
3;0.00032782554626464844
3;0.00034117698669433594
2;0.0002999305725097656
3;0.0003070831298828125
1;0.0003540515899658203
2;0.0006649494171142578
3;0.006052970886230469
3;0.00033974647521972656
3;0.0003399848937988281
2;0.0003731250762939453
3;0.0004150867462158203
3;0.0003819465637207031
2;0.0003402233123779297
1;0.00033974647521972656
3;0.0007088184356689453
2;0.0007541179656982422
3;0.00031185150146484375
3;0.0003120899200439453
2;0.0005130767822265625
3;0.000324249267578125
3;0.0003380775451660156
1;0.00032210350036621094
2;0.00048279762268066406
3;0.0003571510314941406
3;0.0003807544708251953
2;0.00042438507080078125
3;0.00036597251892089844
3;0.0003132820129394531
2;0.0003457069396972656
3;0.0006010532379150391
1;0.0003418922424316406
3;0.000392913818359375
2;0.0003132820129394531
3;0.0003838539123535156
3;0.0003948211669921875
3;0.00037097930908203125
2;0.00063323974609375
3;0.0003209114074707031
3;0.0003750324249267578
2;0.0005781650543212891
1;0.0003383159637451172
3;0.0004730224609375
3;0.0003628730773925781
2;0.00036597251892089844
3;0.0005869865417480469
2;0.0009789466857910156
3;0.0004780292510986328
3;0.0004019737243652344
1;0.0003418922424316406
3;0.00036716461181640625
2;0.0005230903625488281
3;0.00031495094299316406
3;0.00032806396484375
2;0.0003383159637451172
3;0.0003750324249267578
2;0.0003209114074707031
3;0.00030303001403808594
1;0.00031113624572753906
3;0.0008940696716308594
2;0.0005199909210205078
3;0.00034117698669433594
3;0.0004439353942871094
2;0.00033402442932128906
3;0.00043320655822753906
3;0.0006008148193359375
1;0.0007688999176025391
3;0.000431060791015625
2;0.00037789344787597656
3;0.0006501674652099609
3;0.0003330707550048828
2;0.000408172607421875
3;0.0005979537963867188
3;0.0003459453582763672
2;0.0004508495330810547
3;0.0004911422729492188
1;0.0005388259887695312
3;0.0006082057952880859
2;0.00036597251892089844
3;0.0005939006805419922
3;0.00034308433532714844
2;0.0003108978271484375
3;0.0004961490631103516
3;0.0005171298980712891
2;0.00033211708068847656
1;0.0003578662872314453
3;0.0004999637603759766
3;0.0003681182861328125
2;0.0003349781036376953
3;0.0005609989166259766
3;0.0004961490631103516
2;0.00036144256591796875
3;0.0003199577331542969
1;0.00033211708068847656
3;0.0003209114074707031
2;0.0005869865417480469
3;0.0007371902465820312
3;0.00037097930908203125
2;0.00036597251892089844
3;0.0003521442413330078
3;0.000308990478515625
2;0.0003528594970703125
3;0.00040912628173828125
1;0.0003879070281982422
3;0.0006310939788818359
2;0.0003409385681152344
3;0.0011508464813232422
3;0.0003190040588378906
2;0.00030994415283203125
3;0.0003361701965332031
3;0.0003421306610107422
1;0.00034999847412109375
2;0.0003399848937988281
3;0.0003879070281982422
3;0.0006337165832519531
2;0.0003190040588378906
3;0.0003337860107421875
3;0.0003650188446044922
2;0.00031113624572753906
3;0.00037026405334472656
1;0.0004360675811767578
3;0.00034499168395996094
2;0.0009322166442871094
3;0.0054798126220703125
3;0.0003108978271484375
3;0.0003497600555419922
2;0.0004229545593261719
3;0.0007729530334472656
3;0.00044989585876464844
1;0.0010509490966796875
2;0.004842996597290039
3;0.0003409385681152344
