priority_class;queue_time
1;0.05738329887390137
2;0.20232391357421875
3;0.3437991142272949
2;0.01349496841430664
3;0.3511509895324707
3;0.046549081802368164
3;0.37581610679626465
2;0.06699275970458984
3;0.15127778053283691
1;0.017163753509521484
3;0.16232776641845703
2;0.10974502563476562
3;0.1950230598449707
3;0.10851716995239258
2;0.044647932052612305
3;0.130964994430542
3;0.03730010986328125
2;0.07593107223510742
1;0.09059405326843262
3;0.2762329578399658
2;0.00577092170715332
3;0.31346893310546875
3;0.1929640769958496
3;0.08422398567199707
2;0.04957413673400879
3;0.0985710620880127
3;0.02511906623840332
1;0.037760019302368164
2;0.10211420059204102
3;0.16355109214782715
3;0.07147407531738281
2;0.03707480430603027
3;0.09773993492126465
3;0.1107640266418457
2;0.07634925842285156
3;0.15610313415527344
1;0.10543012619018555
3;0.18114423751831055
2;0.11059403419494629
3;0.006703853607177734
3;0.33184385299682617
2;0.060952186584472656
3;0.1432359218597412
3;0.04443979263305664
1;0.04730701446533203
2;0.21434617042541504
3;0.2983708381652832
2;0.032842159271240234
3;0.11912870407104492
3;0.029417037963867188
3;0.5451409816741943
2;0.07749199867248535
3;0.17044305801391602
3;0.08551406860351562
1;0.1050267219543457
2;0.12769675254821777
3;0.23545384407043457
3;0.15178966522216797
2;0.04642915725708008
3;0.184006929397583
3;0.09790992736816406
3;0.011948823928833008
2;0.09080696105957031
1;0.07096099853515625
3;0.15125203132629395
2;0.03396892547607422
3;0.1672348976135254
3;0.07608985900878906
2;0.07622885704040527
3;0.011451959609985352
3;0.3277561664581299
1;0.04811215400695801
2;0.10364437103271484
3;0.23172712326049805
3;0.15244603157043457
2;0.053990840911865234
3;0.16794300079345703
3;0.07513809204101562
2;0.10715913772583008
3;0.011992692947387695
1;0.09727907180786133
2;0.03399515151977539
3;0.131256103515625
3;0.05009317398071289
3;0.7644400596618652
2;0.08869695663452148
3;0.1795666217803955
3;0.10870909690856934
2;0.010789155960083008
1;0.030200719833374023
3;0.2579007148742676
3;0.17548418045043945
2;0.05672597885131836
3;0.0004239082336425781
3;0.3062300682067871
3;0.03100299835205078
2;0.10523390769958496
3;0.07831716537475586
3;0.00047898292541503906
1;0.08704495429992676
2;0.1555788516998291
3;0.14791011810302734
3;0.060816049575805664
2;0.10096311569213867
3;0.08678889274597168
2;0.033132076263427734
3;0.0006470680236816406
1;0.08400940895080566
3;0.02951669692993164
2;0.10581398010253906
3;0.05714726448059082
3;0.7775552272796631
2;0.07649993896484375
3;0.20166802406311035
3;0.11654782295227051
2;0.019163846969604492
1;0.07601594924926758
3;0.2682309150695801
3;0.1820530891418457
2;0.06209611892700195
3;0.01051187515258789
3;0.30981016159057617
3;0.019488096237182617
2;0.09812092781066895
3;0.05640220642089844
1;0.04020094871520996
2;0.018524169921875
3;0.21708893775939941
3;0.14551496505737305
3;0.06137681007385254
2;0.06159806251525879
3;0.10318303108215332
3;0.02550196647644043
1;0.007533073425292969
2;0.2077016830444336
3;0.09663105010986328
2;0.025545835494995117
3;0.5280909538269043
3;0.22793292999267578
3;0.13590192794799805
2;0.06681013107299805
3;0.15325379371643066
3;0.05875420570373535
1;0.09723401069641113
2;0.10583019256591797
3;0.18693113327026367
3;0.10324668884277344
2;0.03314399719238281
3;0.12217426300048828
3;0.02172112464904785
2;0.06606411933898926
1;0.05763101577758789
3;0.07360100746154785
3;0.37665796279907227
2;0.07675385475158691
3;0.21957993507385254
3;0.13678693771362305
3;0.04282188415527344
2;0.10792708396911621
3;0.0663001537322998
1;0.01315617561340332
2;0.050581932067871094
3;0.20839691162109375
3;0.11613583564758301
3;0.015970945358276367
2;0.08777403831481934
3;0.04261612892150879
2;0.014484882354736328
3;0.00042700767517089844
1;0.08812189102172852
3;0.0004527568817138672
2;0.0877220630645752
3;0.6298906803131104
3;0.11946892738342285
2;0.026881933212280273
3;0.12493681907653809
3;0.039914846420288086
1;0.04191994667053223
2;0.18230509757995605
3;0.08535003662109375
2;0.0004432201385498047
3;0.0867910385131836
3;0.012064695358276367
3;0.7298097610473633
2;0.045542001724243164
3;0.12958621978759766
3;0.054962158203125
1;0.10764813423156738
2;0.09086322784423828
3;0.174757719039917
3;0.09101700782775879
2;0.017889976501464844
3;0.10302305221557617
3;0.006070137023925781
2;0.0542912483215332
1;0.04320406913757324
3;0.04438614845275879
3;0.36781978607177734
2;0.11388111114501953
3;0.20327186584472656
3;0.10646414756774902
2;0.06522011756896973
3;0.1409320831298828
3;0.04808402061462402
1;0.024497032165527344
2;0.10895299911499023
3;0.167036771774292
3;0.08190584182739258
2;0.055895090103149414
3;0.09763717651367188
3;0.016079187393188477
2;0.08474588394165039
3;0.13380098342895508
1;0.06541991233825684
2;0.029795169830322266
3;0.2705681324005127
3;0.006757974624633789
3;0.3098928928375244
2;0.07574796676635742
3;0.1400136947631836
3;0.042310237884521484
2;0.005672931671142578
1;0.03912806510925293
3;0.1838669776916504
3;0.10306477546691895
2;0.05265998840332031
3;0.13309192657470703
3;0.04054594039916992
2;0.0871579647064209
3;0.17262816429138184
3;0.07839083671569824
1;0.10945892333984375
2;0.14248108863830566
3;0.024744749069213867
3;0.3277919292449951
2;0.08428192138671875
3;0.1548292636871338
3;0.07388591766357422
2;0.024505138397216797
3;0.09950470924377441
1;0.07490015029907227
3;0.1276249885559082
2;0.07603883743286133
3;0.15102314949035645
3;0.08424901962280273
2;0.025722742080688477
3;0.1205298900604248
3;0.0491790771484375
1;0.02984786033630371
2;0.18119096755981445
3;0.3144199848175049
3;0.0067331790924072266
2;0.09487414360046387
3;0.0255739688873291
3;0.5569021701812744
2;0.035906076431274414
3;0.16896605491638184
1;0.019250154495239258
3;0.18096494674682617
2;0.07750606536865234
3;0.0181429386138916
3;0.3226339817047119
2;0.018239974975585938
3;0.1624288558959961
3;0.08999872207641602
2;0.06018686294555664
1;0.07022690773010254
3;0.32608509063720703
3;0.06195783615112305
2;0.1103827953338623
3;0.09137463569641113
3;0.6052830219268799
2;0.042014360427856445
3;0.012062788009643555
3;0.3193931579589844
1;0.013449907302856445
2;0.08156490325927734
3;0.26177215576171875
3;0.17187786102294922
2;0.02391505241394043
3;0.20983076095581055
3;0.12333893775939941
3;0.04828214645385742
2;0.0789029598236084
3;0.06834793090820312
1;0.08809375762939453
2;0.04300713539123535
3;0.20209097862243652
3;0.12155389785766602
3;0.04115104675292969
2;0.10905694961547852
3;0.06295228004455566
2;0.025599956512451172
1;0.04781174659729004
3;0.2933692932128906
3;0.021209239959716797
2;0.07289600372314453
3;0.0453648567199707
3;0.5604691505432129
2;0.027755022048950195
3;0.20609402656555176
3;0.09194707870483398
1;0.006798982620239258
2;0.059525251388549805
3;0.20154118537902832
3;0.08883309364318848
3;0.012405157089233398
2;0.08808708190917969
3;0.060369014739990234
2;0.03585314750671387
3;0.18741893768310547
1;0.0598912239074707
3;0.013252973556518555
2;0.09555721282958984
3;0.03498482704162598
3;0.5457808971405029
2;0.023493289947509766
3;0.1748819351196289
3;0.106964111328125
3;0.03999209403991699
1;0.0172879695892334
2;0.20757579803466797
3;0.00045108795166015625
2;0.05114269256591797
3;0.018969058990478516
3;0.541841983795166
3;0.05042886734008789
2;0.098358154296875
3;0.06942009925842285
1;0.09178805351257324
2;0.13019394874572754
3;0.33457207679748535
3;0.051644086837768555
2;0.0704808235168457
3;0.06879806518554688
3;0.5992209911346436
2;0.013046026229858398
3;0.2129979133605957
1;0.05623197555541992
3;0.23693490028381348
2;0.05173921585083008
3;0.27712321281433105
3;0.19063782691955566
3;0.10208606719970703
2;0.11652207374572754
3;0.13535499572753906
3;0.04825305938720703
1;0.030704736709594727
2;0.17645692825317383
3;0.19667983055114746
2;0.018991947174072266
3;0.04822087287902832
3;0.3620429039001465
3;0.08022785186767578
2;0.08619976043701172
3;0.10315489768981934
1;0.018994808197021484
2;0.0004601478576660156
3;0.18686580657958984
3;0.10932397842407227
3;0.023415088653564453
2;0.03867292404174805
3;0.03826785087585449
3;0.05535697937011719
2;0.09573197364807129
1;0.06619596481323242
3;0.00041985511779785156
2;0.05125713348388672
3;0.037008047103881836
3;0.5429658889770508
2;0.005839109420776367
3;0.16366291046142578
3;0.07773184776306152
1;0.01862025260925293
2;0.16149306297302246
3;0.11560392379760742
3;0.02461099624633789
2;0.08048295974731445
3;0.039643049240112305
3;0.7445411682128906
2;0.0249021053314209
3;0.16713500022888184
3;0.0778050422668457
1;0.06920385360717773
2;0.0819389820098877
3;0.018341064453125
3;0.3305940628051758
3;0.024412870407104492
2;0.1103048324584961
3;0.04868197441101074
2;0.04315590858459473
1;0.02542400360107422
3;0.2852630615234375
3;0.1868600845336914
2;0.07680296897888184
3;0.01150202751159668
3;0.3301422595977783
2;0.012547016143798828
3;0.15314102172851562
3;0.05557703971862793
1;0.08496832847595215
2;0.17146706581115723
3;0.2915937900543213
2;0.00044608116149902344
3;0.13790369033813477
3;0.06129932403564453
3;0.5685782432556152
2;0.049536943435668945
3;0.010766029357910156
1;0.0807960033416748
3;0.4326448440551758
2;0.10616493225097656
3;0.25992584228515625
3;0.1735820770263672
2;0.05403017997741699
3;0.18252992630004883
3;0.09645223617553711
3;0.020411014556884766
1;0.0407412052154541
2;0.22641491889953613
3;0.17511606216430664
2;0.07129192352294922
3;0.00673675537109375
3;0.3106670379638672
2;0.0057468414306640625
3;0.13995599746704102
3;0.05425095558166504
1;0.0005702972412109375
2;0.0475311279296875
3;0.18566083908081055
3;0.11111092567443848
3;0.021921873092651367
2;0.08691191673278809
3;0.06722879409790039
2;0.024533987045288086
3;0.18978309631347656
1;0.07812976837158203
3;0.029685020446777344
2;0.08418083190917969
3;0.06778478622436523
3;0.57505202293396
2;0.012127876281738281
3;0.21074295043945312
3;0.13195586204528809
3;0.041802167892456055
1;0.01796722412109375
2;0.16028594970703125
3;0.177717924118042
3;0.08675789833068848
2;0.09471273422241211
3;0.11944794654846191
3;0.035897016525268555
2;0.02515697479248047
3;0.05522298812866211
1;0.07922887802124023
2;0.06680607795715332
3;0.27973508834838867
3;0.005727291107177734
3;0.3106532096862793
2;0.09751009941101074
3;0.1286320686340332
3;0.04328489303588867
2;0.03511309623718262
1;0.019428253173828125
3;0.16690778732299805
3;0.07351803779602051
2;0.10235762596130371
3;0.10851097106933594
3;0.0119781494140625
2;0.04790210723876953
3;0.02456808090209961
3;0.040865182876586914
1;0.07306289672851562
2;0.2023639678955078
3;0.17092204093933105
2;0.024499893188476562
3;0.20897603034973145
3;0.10814094543457031
3;0.01824212074279785
2;0.07336091995239258
3;0.04096627235412598
1;0.04003095626831055
2;0.00042128562927246094
3;0.011765003204345703
3;0.32587432861328125
3;0.050946950912475586
2;0.056333065032958984
3;0.0996711254119873
3;0.10992121696472168
2;0.1057579517364502
1;0.10940694808959961
3;0.06154918670654297
2;0.038204193115234375
3;0.10395479202270508
3;0.027140140533447266
3;0.7114338874816895
2;0.10102105140686035
3;0.17029309272766113
3;0.10292196273803711
1;0.03937220573425293
2;0.16781306266784668
3;0.04477190971374512
3;0.3560147285461426
2;0.09287786483764648
3;0.17888092994689941
3;0.10323309898376465
2;0.03714394569396973
3;0.1047677993774414
3;0.006723165512084961
1;0.08827424049377441
2;0.07638406753540039
3;0.13190293312072754
3;0.05107998847961426
2;0.0004620552062988281
3;0.08566498756408691
3;0.007030010223388672
2;0.02724003791809082
1;0.01810288429260254
3;0.23227405548095703
3;0.14626288414001465
2;0.08995509147644043
3;0.18996310234069824
3;0.11116433143615723
2;0.04932403564453125
3;0.15428400039672852
3;0.060137033462524414
1;0.007112979888916016
2;0.07745599746704102
3;0.15324902534484863
3;0.05309104919433594
2;0.01218724250793457
3;0.07592606544494629
3;0.09385395050048828
2;0.049681901931762695
1;0.0004799365997314453
3;0.22991204261779785
3;0.11613798141479492
2;0.10522222518920898
3;0.13855600357055664
3;0.04132390022277832
2;0.062397003173828125
3;0.08174586296081543
3;0.07513809204101562
1;0.04912614822387695
2;0.20383906364440918
3;0.20200276374816895
2;0.00044274330139160156
3;0.21680879592895508
3;0.1292710304260254
3;0.04844307899475098
2;0.04455089569091797
3;0.07160019874572754
1;0.02157902717590332
3;0.093505859375
2;0.09555888175964355
3;0.12010693550109863
