priority_class;queue_time
2;0.05206608772277832
3;0.14040207862854004
1;0.22565865516662598
3;0.1626720428466797
2;0.10991787910461426
3;0.20328187942504883
3;0.11867308616638184
2;0.05663108825683594
3;0.1284959316253662
3;0.04698801040649414
1;0.07886576652526855
2;0.09707498550415039
3;0.17803192138671875
3;0.08981800079345703
2;0.01903700828552246
3;0.09354519844055176
3;0.00033092498779296875
2;0.04361987113952637
3;0.138336181640625
1;0.13770604133605957
3;0.13052701950073242
2;0.07224702835083008
3;0.16456317901611328
3;0.10720109939575195
3;0.10230779647827148
2;0.2111058235168457
3;0.14643311500549316
3;0.06614303588867188
1;0.1656959056854248
2;0.277141809463501
3;0.21410298347473145
3;0.13228702545166016
2;0.2318878173828125
3;0.18903708457946777
3;0.1104280948638916
2;0.20089101791381836
3;0.12459874153137207
1;0.15027499198913574
3;0.1515181064605713
2;0.24177217483520508
3;0.1709299087524414
3;0.07500100135803223
2;0.15777587890625
3;0.09546804428100586
3;0.014740943908691406
2;0.09738707542419434
1;0.13692903518676758
3;0.14845705032348633
3;0.07268285751342773
2;0.1414351463317871
3;0.09174680709838867
3;0.00573420524597168
2;0.09114289283752441
3;0.04505777359008789
1;0.07361674308776855
3;0.16374802589416504
2;0.26692676544189453
3;0.218397855758667
3;0.12016701698303223
2;0.2018907070159912
3;0.13533377647399902
3;0.05086207389831543
2;0.12828493118286133
3;0.08709502220153809
1;0.13556575775146484
3;0.11691689491271973
2;0.1885700225830078
3;0.13701105117797852
3;0.042183876037597656
2;0.11063289642333984
3;0.06807208061218262
3;0.08732318878173828
2;0.14726996421813965
1;0.20670700073242188
3;0.23311424255371094
3;0.14850282669067383
2;0.1936938762664795
3;0.18483686447143555
3;0.10215020179748535
2;0.12483096122741699
3;0.1291060447692871
1;0.06447100639343262
3;0.15508294105529785
2;0.18989109992980957
3;0.1818222999572754
2;0.025319814682006836
2;0.060587167739868164
1;0.02539205551147461
2;0.00030422210693359375
2;0.012650012969970703
2;0.053038835525512695
1;0.16532301902770996
2;0.017360925674438477
2;0.06152915954589844
1;0.00661921501159668
2;0.09375715255737305
2;0.03295397758483887
2;0.08032584190368652
1;0.0478978157043457
1;0.06050610542297363
